id,email,role,q1,q2,q3,q4,q5,q6,comments
6614effefc13ae3872ab8d35,noldroydepm@columbia.edu,tribe_master,5,3,3,4,2,1,Struggling with maintaining project stakeholder relationships and engagement.
6614effefc13ae3872ab8d36,gparkhouse40@wsj.com,software_developper,2,1,1,5,4,1,Struggling to maintain team morale during stressful periods.
6614effefc13ae3872ab8d37,pmeffin3s@smh.com.au,consultant,5,5,5,5,3,4,Need support in managing project risks and uncertainties proactively.
6614effefc13ae3872ab8d38,sspibyk5@loc.gov,consultant,4,5,4,1,2,2,Seeking advice on conflict resolution techniques.
6614effefc13ae3872ab8d39,ajouhan8i@wikia.com,consultant,5,2,3,1,2,5,Concerns about the team's ability to innovate in project solutions.
6614effefc13ae3872ab8d3a,mhauchgz@wikimedia.org,software_developper,3,1,1,1,1,3,Experiencing difficulties in managing project stakeholders' expectations.
6614effefc13ae3872ab8d3b,ritzak1r@prnewswire.com,intern,1,1,3,1,1,2,Seeking guidance on managing project complexities and challenges effectively.
6614effefc13ae3872ab8d3c,dswift4k@thetimes.co.uk,software_developper,1,5,1,1,1,1,Need support in improving my technical skills.
6614effefc13ae3872ab8d3d,kedgerley90@dedecms.com,software_developper,3,3,3,2,4,1,Concerns about the project's communication and collaboration practices.
6614effefc13ae3872ab8d3e,llacknerbr@time.com,intern,4,3,4,3,3,4,Feeling frustrated with the lack of feedback.
6614effefc13ae3872ab8d3f,bperrenpd@independent.co.uk,software_developper,4,4,4,2,4,1,Struggling to maintain team morale during stressful periods.
6614effefc13ae3872ab8d40,cmcharry69@cnet.com,consultant,4,4,3,1,1,1,Concerns about the project's impact on organizational resources and priorities.
6614effefc13ae3872ab8d41,lwankelay@comsenz.com,intern,3,2,4,1,3,1,Need assistance in managing team conflicts.
6614effefc13ae3872ab8d42,rsamwysekl@sitemeter.com,software_developper,4,4,3,3,3,4,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8d43,hperagofo@free.fr,tribe_master,5,1,4,4,2,5,Experiencing difficulties in managing project resources.
6614effefc13ae3872ab8d44,skornilyevqh@ebay.co.uk,software_developper,4,3,1,1,2,3,Need assistance in managing project dependencies and critical paths.
6614effefc13ae3872ab8d45,skenaway1h@scribd.com,consultant,4,2,5,4,4,5,Struggling to cope with changing project requirements.
6614effefc13ae3872ab8d46,vminterjx@state.gov,consultant,4,1,2,4,3,1,Struggling with maintaining team motivation during project setbacks.
6614effefc13ae3872ab8d47,hbridelk3@cisco.com,software_developper,3,3,3,3,5,2,Need more transparency in communication.
6614effefc13ae3872ab8d48,mfensomeas@gov.uk,software_developper,4,3,3,5,4,4,Seeking guidance on managing team performance effectively.
6614effefc13ae3872ab8d49,anannizzibw@behance.net,software_developper,1,4,2,2,5,4,Concerns about the project's alignment with organizational priorities and values.
6614effefc13ae3872ab8d4a,ahaugck@nymag.com,intern,4,5,2,5,3,5,Concerns about the team's knowledge sharing practices.
6614effefc13ae3872ab8d4b,hgisbey10@sphinn.com,tribe_master,1,2,5,4,4,1,Feeling overwhelmed by the number of meetings.
6614effefc13ae3872ab8d4c,vhartwrightiu@ucoz.ru,consultant,2,1,5,2,3,5,Feeling frustrated with the project's lack of progress and momentum.
6614effefc13ae3872ab8d4d,mshobbrookhu@goo.gl,software_developper,3,5,4,1,3,3,Feeling unsupported in addressing team members' concerns.
6614effefc13ae3872ab8d4e,rokeevanhx@answers.com,software_developper,5,4,1,5,4,2,Feeling disconnected from the team's goals and objectives.
6614effefc13ae3872ab8d4f,rcundicte0@gizmodo.com,consultant,4,1,3,3,4,3,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8d50,ksimonsonpu@dell.com,consultant,2,5,2,4,5,5,Concerns about the project's impact on organizational resources and priorities.
6614effefc13ae3872ab8d51,lwankelay@comsenz.com,intern,3,2,5,5,5,1,Concerns about the project's alignment with stakeholder expectations.
6614effefc13ae3872ab8d52,tlidelld2@php.net,consultant,3,2,4,1,1,5,Need assistance in managing stakeholder expectations.
6614effefc13ae3872ab8d53,radamovichjm@weather.com,tribe_master,2,1,3,1,3,3,Struggling with maintaining team cohesion during remote work.
6614effefc13ae3872ab8d54,dgeer43@webeden.co.uk,intern,4,5,1,4,1,4,Need support in managing project risks effectively.
6614effefc13ae3872ab8d55,cbeneq8@sourceforge.net,software_developper,5,2,3,1,2,5,Experiencing difficulties in managing project resources.
6614effefc13ae3872ab8d56,azanicchellipa@nymag.com,software_developper,3,4,4,1,5,4,Need assistance in managing project expectations and deliverables.
6614effefc13ae3872ab8d57,eorthmann64@a8.net,consultant,1,5,4,4,2,4,Experiencing challenges in managing project resources and allocations.
6614effefc13ae3872ab8d58,csextieao@zdnet.com,software_developper,1,3,5,5,5,2,Need assistance in managing project dependencies.
6614effefc13ae3872ab8d59,mchattington7@phoca.cz,consultant,4,3,1,1,3,4,Experiencing difficulties in managing project dependencies and interdependencies.
6614effefc13ae3872ab8d5a,aosullivandd@scribd.com,software_developper,5,2,1,1,4,2,Suggestions for improving team performance evaluations.
6614effefc13ae3872ab8d5b,ajouhan8i@wikia.com,consultant,3,1,2,5,1,5,Interested in upskilling opportunities.
6614effefc13ae3872ab8d5c,bmidsonno@cbslocal.com,consultant,2,2,2,3,1,5,Feeling overwhelmed by the number of project meetings.
6614effefc13ae3872ab8d5d,tchuterol@imageshack.us,software_developper,3,5,2,1,1,4,Concerns about job security.
6614effefc13ae3872ab8d5e,mrobertssonl4@cnn.com,consultant,5,2,2,3,2,4,Need support in managing project risks and uncertainties proactively.
6614effefc13ae3872ab8d5f,radamovichjm@weather.com,tribe_master,2,5,5,2,3,4,Need assistance in resolving technical issues.
6614effefc13ae3872ab8d60,lfreynfc@plala.or.jp,software_developper,5,5,2,2,1,2,Concerns about the team's ability to meet project deadlines.
6614effefc13ae3872ab8d61,lgarsidell@bravesites.com,software_developper,2,1,2,1,3,5,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8d62,hgoncaveslg@nature.com,consultant,3,5,2,2,5,5,Suggestions for optimizing team workflows.
6614effefc13ae3872ab8d63,astickings25@columbia.edu,software_developper,4,5,4,3,2,1,Experiencing challenges in managing project risks and issues.
6614effefc13ae3872ab8d64,mfensomeas@gov.uk,software_developper,2,4,5,3,3,5,Feeling unsupported in addressing project issues and challenges.
6614effefc13ae3872ab8d65,smckeandb3@businesswire.com,software_developper,1,2,1,3,4,5,Concerns about the project's impact on team dynamics and cohesion.
6614effefc13ae3872ab8d66,fstaniforthh1@examiner.com,software_developper,4,5,3,3,5,1,Seeking opportunities for team-building activities.
6614effefc13ae3872ab8d67,pdraytonpv@dedecms.com,tribe_master,1,1,1,5,3,1,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8d68,frosendt@ehow.com,consultant,4,1,1,1,4,5,Concerns about the team's cohesion and morale.
6614effefc13ae3872ab8d69,cdowthwaite32@upenn.edu,software_developper,1,5,1,1,1,5,Concerns about the project's communication and collaboration practices.
6614effefc13ae3872ab8d6a,rgunnerfh@paginegialle.it,software_developper,3,2,1,2,3,1,Experiencing communication barriers with stakeholders.
6614effefc13ae3872ab8d6b,sestcourt8e@edublogs.org,intern,5,2,1,2,4,1,Experiencing difficulties in managing multiple projects.
6614effefc13ae3872ab8d6c,tdobrowlskial@harvard.edu,software_developper,5,3,3,2,3,5,Concerns about the project's alignment with organizational priorities.
6614effefc13ae3872ab8d6d,ndimaggioky@narod.ru,software_developper,1,3,2,5,3,5,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8d6e,dskyrme9c@mac.com,software_developper,1,3,1,5,5,1,Feeling stressed due to lack of project clarity and direction.
6614effefc13ae3872ab8d6f,mwhistlecroftf@weather.com,tribe_master,5,4,5,5,2,4,Seeking guidance on managing team dynamics effectively.
6614effefc13ae3872ab8d70,mgarnar7p@g.co,software_developper,4,2,1,4,4,3,Concerns about the team's decision-making process.
6614effefc13ae3872ab8d71,eech7c@infoseek.co.jp,consultant,2,2,5,2,4,4,Experiencing difficulties in managing project risks.
6614effefc13ae3872ab8d72,bogley6p@furl.net,software_developper,3,3,4,2,4,3,Feeling frustrated with the lack of feedback on my performance.
6614effefc13ae3872ab8d73,ufeifer6z@lycos.com,intern,4,5,3,5,4,3,Struggling with maintaining project stakeholder relationships.
6614effefc13ae3872ab8d74,kosgarfn@homestead.com,consultant,5,4,3,4,3,2,Feeling stressed due to lack of work-life balance.
6614effefc13ae3872ab8d75,smuxworthy93@mashable.com,software_developper,3,3,5,3,1,3,Seeking guidance on managing remote teams effectively.
6614effefc13ae3872ab8d76,amullengerjn@nifty.com,software_developper,2,4,1,5,4,4,Concerns about the project's impact on team morale and motivation.
6614effefc13ae3872ab8d77,mthreadgoldnm@wiley.com,tribe_master,1,3,5,1,5,1,Feeling unsupported in addressing project uncertainties and ambiguities.
6614effefc13ae3872ab8d78,ispadellilc@usatoday.com,consultant,3,4,5,4,4,4,Concerns about the project's communication and collaboration practices.
6614effefc13ae3872ab8d79,dtempleton9g@springer.com,consultant,5,4,5,3,4,5,Seeking opportunities for professional growth and development.
6614effefc13ae3872ab8d7a,banstieqb@toplist.cz,tribe_master,4,4,2,4,5,4,Feeling overwhelmed by the complexity of project interdependencies.
6614effefc13ae3872ab8d7b,bcaretri@discovery.com,software_developper,4,1,3,1,4,2,Need assistance in managing project dependencies and critical paths.
6614effefc13ae3872ab8d7c,mmcguggyb0@booking.com,software_developper,3,4,1,3,5,2,Feeling frustrated with the project's lack of progress and direction.
6614effefc13ae3872ab8d7d,pruusai1@ask.com,software_developper,2,3,2,1,3,2,Concerns about the project's impact on team morale and motivation.
6614effefc13ae3872ab8d7e,jjackebh@abc.net.au,tribe_master,1,1,2,2,5,4,Feeling unsupported in addressing project conflicts and disagreements.
6614effefc13ae3872ab8d7f,tdelhay4n@shareasale.com,consultant,2,2,1,5,4,1,Concerns about the project's impact on team members' workload and well-being.
6614effefc13ae3872ab8d80,gsetterington5r@weather.com,software_developper,3,5,2,2,5,3,Concerns about the project's ability to deliver desired outcomes and benefits.
6614effefc13ae3872ab8d81,cdumpletonr5@apple.com,software_developper,2,2,4,1,4,2,Seeking guidance on managing remote teams effectively.
6614effefc13ae3872ab8d82,cdumpletonr5@apple.com,software_developper,2,4,2,3,3,3,Suggestions for improving project planning processes.
6614effefc13ae3872ab8d83,kbewsymf@cpanel.net,software_developper,5,2,1,2,3,4,Need assistance in managing team conflicts constructively.
6614effefc13ae3872ab8d84,rmcgrieleny@seattletimes.com,intern,3,2,2,1,1,3,Concerns about job security.
6614effefc13ae3872ab8d85,rkinneyb8@fastcompany.com,software_developper,4,5,5,2,1,1,Feeling overwhelmed by the project's workload and demands.
6614effefc13ae3872ab8d86,mwheowallep@boston.com,consultant,2,1,3,3,3,1,Need support in managing project risks proactively.
6614effefc13ae3872ab8d87,gloudwellfk@webmd.com,software_developper,2,1,4,2,5,4,Need support in managing project risks and uncertainties proactively.
6614effefc13ae3872ab8d88,twasteney46@123-reg.co.uk,software_developper,4,4,1,1,3,2,Struggling to meet project deadlines.
6614effefc13ae3872ab8d89,ewitherdonl8@woothemes.com,intern,2,3,4,4,5,3,Seeking advice on managing project priorities and trade-offs.
6614effefc13ae3872ab8d8a,wlosseljong2j@chronoengine.com,software_developper,4,5,1,5,1,1,Concerns about the team's capacity to handle workload peaks.
6614effefc13ae3872ab8d8b,mcoldbreathla@state.gov,tribe_master,3,4,1,1,3,1,Concerns about the team's decision-making process.
6614effefc13ae3872ab8d8c,nprime1k@livejournal.com,software_developper,2,3,4,1,5,5,Feeling overwhelmed by the complexity of project interdependencies.
6614effefc13ae3872ab8d8d,tsavidge45@house.gov,software_developper,2,5,1,4,1,4,Seeking guidance on managing project schedules and deadlines effectively.
6614effefc13ae3872ab8d8e,pscampek@oaic.gov.au,intern,3,2,5,2,5,5,Seeking advice on managing project expectations and scope.
6614effefc13ae3872ab8d8f,jartermc@google.com.br,software_developper,2,5,2,1,4,4,Concerns about the project's impact on organizational resources and priorities.
6614effefc13ae3872ab8d90,skornilyevqh@ebay.co.uk,software_developper,5,2,1,4,1,3,Struggling to maintain motivation during long-term projects.
6614effefc13ae3872ab8d91,dchimienti87@github.com,software_developper,2,3,4,3,1,3,Struggling with conflicting project objectives.
6614effefc13ae3872ab8d92,agarlingq7@csmonitor.com,consultant,5,1,4,2,2,2,Experiencing difficulties in managing project expectations and scope creep.
6614effefc13ae3872ab8d93,fblackeby78@cloudflare.com,software_developper,4,3,1,3,1,3,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8d94,swynettgw@ebay.co.uk,software_developper,4,5,4,1,4,1,Struggling with maintaining team morale during prolonged projects.
6614effefc13ae3872ab8d95,dpeetdm@miibeian.gov.cn,tribe_master,4,5,5,1,2,2,Concerns about the project's communication and collaboration practices.
6614effefc13ae3872ab8d96,cgallearo2@miitbeian.gov.cn,software_developper,3,5,2,5,5,4,Feeling unsupported in addressing project issues and challenges effectively.
6614effefc13ae3872ab8d97,eoloughlinbj@nifty.com,software_developper,5,4,4,1,1,1,Feeling overwhelmed by the pace of work.
6614effefc13ae3872ab8d98,rdowgp@aol.com,software_developper,5,1,5,4,5,5,Seeking guidance on career progression.
6614effefc13ae3872ab8d99,bventuracp@walmart.com,tribe_master,1,2,1,5,3,2,Experiencing challenges in managing project resources and priorities.
6614effefc13ae3872ab8d9a,mmccauleyn5@live.com,intern,1,2,1,2,4,3,Experiencing challenges in managing project conflicts and disputes.
6614effefc13ae3872ab8d9b,bsloleypr@spotify.com,tribe_master,5,1,2,5,3,2,Concerns about work-life balance.
6614effefc13ae3872ab8d9c,ajouhan8i@wikia.com,consultant,4,5,1,4,3,4,Suggestions for improving project planning processes.
6614effefc13ae3872ab8d9d,lmcilveenfm@google.es,consultant,2,1,1,1,5,1,Need assistance in managing project expectations and deliverables.
6614effefc13ae3872ab8d9e,abalaizotmk@arstechnica.com,consultant,5,4,2,5,3,1,Suggestions for optimizing team workflows.
6614effefc13ae3872ab8d9f,mtreecerq@va.gov,consultant,3,5,4,2,5,1,I need to have a personal session regarding my feedback.
6614effefc13ae3872ab8da0,mbeelsa0@purevolume.com,intern,1,3,5,1,3,5,Concerns about the team's morale during challenging projects.
6614effefc13ae3872ab8da1,egarronjj@com.com,software_developper,3,5,2,1,5,3,Seeking opportunities for team skill development.
6614effefc13ae3872ab8da2,bmanharebk@alexa.com,consultant,4,3,3,1,1,4,Feeling overwhelmed by the project's demands and expectations.
6614effefc13ae3872ab8da3,wcrommettp1@so-net.ne.jp,intern,4,3,3,5,1,3,Concerns about the team's adaptability to changing project requirements.
6614effefc13ae3872ab8da4,nmaunderjg@discuz.net,software_developper,3,2,5,4,5,2,Feeling overwhelmed by competing priorities.
6614effefc13ae3872ab8da5,bpostgateaw@census.gov,software_developper,3,3,4,2,2,1,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8da6,dsalazarh4@behance.net,intern,4,1,4,4,1,1,Concerns about the team's capacity to handle workload peaks.
6614effefc13ae3872ab8da7,rdybell3y@shop-pro.jp,software_developper,2,1,5,1,4,3,Feeling stressed due to conflicting project priorities.
6614effefc13ae3872ab8da8,dphippine2@symantec.com,tribe_master,4,4,3,4,3,5,Struggling with maintaining project alignment with strategic goals and objectives.
6614effefc13ae3872ab8da9,lbonnierhb@microsoft.com,software_developper,4,3,2,2,4,1,Seeking advice on managing project priorities and trade-offs effectively.
6614effefc13ae3872ab8daa,jgundersonbq@yale.edu,software_developper,3,4,5,3,5,3,Suggestions for improving project documentation.
6614effefc13ae3872ab8dab,icroftp6@gmpg.org,consultant,2,2,5,4,2,2,Concerns about the team's capacity to handle project complexities.
6614effefc13ae3872ab8dac,neykelboschcr@pcworld.com,consultant,2,2,5,4,4,1,Struggling with unrealistic project timelines.
6614effefc13ae3872ab8dad,bventuracp@walmart.com,tribe_master,1,5,5,2,1,1,Concerns about the project's alignment with stakeholder expectations.
6614effefc13ae3872ab8dae,cmilbankcj@netlog.com,software_developper,5,3,2,3,2,3,Struggling with feedback from project stakeholders.
6614effefc13ae3872ab8daf,rtewey@nhs.uk,consultant,1,5,4,4,4,1,Feeling overwhelmed by the demands of project stakeholders.
6614effefc13ae3872ab8db0,hemtage4@domainmarket.com,software_developper,1,4,5,2,5,5,Struggling with maintaining project team motivation and morale.
6614effefc13ae3872ab8db1,jbelli89@networksolutions.com,software_developper,3,3,3,1,2,2,Struggling with remote collaboration tools.
6614effefc13ae3872ab8db2,zmaclisepb@earthlink.net,software_developper,1,4,3,2,3,1,Experiencing difficulties in managing remote project teams.
6614effefc13ae3872ab8db3,hwenger44@taobao.com,intern,1,5,3,5,4,2,Ideas for boosting team morale.
6614effefc13ae3872ab8db4,cwalworth5d@psu.edu,intern,3,4,5,2,3,3,Struggling with conflicting project objectives.
6614effefc13ae3872ab8db5,fwrightim4l@hostgator.com,tribe_master,3,5,5,1,3,3,Feeling stressed due to lack of support from project sponsors.
6614effefc13ae3872ab8db6,rtillyfl@networksolutions.com,consultant,1,2,3,1,2,4,Struggling to meet project deadlines.
6614effefc13ae3872ab8db7,cboramo5@multiply.com,software_developper,2,1,2,1,4,5,Feeling stressed due to conflicting project priorities.
6614effefc13ae3872ab8db8,ghaylerew@intel.com,consultant,2,3,2,1,4,3,Concerns about the team's alignment with company values.
6614effefc13ae3872ab8db9,kmeadowsb@flavors.me,software_developper,4,4,2,1,3,3,Concerns about the project's impact on team dynamics and cohesion.
6614effefc13ae3872ab8dba,hhallases@usnews.com,tribe_master,4,3,3,2,3,5,Concerns about the project's impact on team morale and motivation.
6614effefc13ae3872ab8dbb,adreng7f@china.com.cn,software_developper,2,5,2,3,5,4,Struggling with maintaining team cohesion during remote work.
6614effefc13ae3872ab8dbc,aalastairj0@timesonline.co.uk,consultant,3,2,1,2,1,2,Suggestions for improving team performance evaluations.
6614effefc13ae3872ab8dbd,mganfortheqk@gov.uk,intern,5,4,4,4,3,4,Experiencing challenges in managing project timelines and milestones.
6614effefc13ae3872ab8dbe,emccague7d@tinyurl.com,consultant,5,4,4,1,3,4,Suggestions for improving team feedback mechanisms.
6614effefc13ae3872ab8dbf,lstanistrete9a@cdbaby.com,software_developper,2,1,2,5,4,5,Need support in managing project communications and stakeholder expectations.
6614effefc13ae3872ab8dc0,dpeetdm@miibeian.gov.cn,tribe_master,4,2,3,4,5,5,Feeling unsupported in addressing project conflicts and disagreements effectively.
6614effefc13ae3872ab8dc1,dpickaverf2@parallels.com,software_developper,3,4,5,1,3,1,Suggestions for improving team feedback mechanisms.
6614effefc13ae3872ab8dc2,afairbrothergf@omniture.com,software_developper,1,4,5,1,5,4,Struggling with maintaining project momentum during resource constraints.
6614effefc13ae3872ab8dc3,blefeaver6f@goo.gl,software_developper,4,4,5,3,1,4,Concerns about the team's capacity to handle workload peaks.
6614effefc13ae3872ab8dc4,beykelboschn4@ning.com,software_developper,3,1,3,3,2,3,Concerns about the team's accountability and responsibility.
6614effefc13ae3872ab8dc5,kstansburyap@dagondesign.com,software_developper,5,1,3,2,3,2,Need assistance in managing team conflicts.
6614effefc13ae3872ab8dc6,eboomc1@opera.com,consultant,1,1,2,1,5,3,Experiencing challenges in managing project conflicts and disputes effectively.
6614effefc13ae3872ab8dc7,jperellmd@nsw.gov.au,consultant,3,5,1,3,3,5,Seeking mentorship from senior colleagues.
6614effefc13ae3872ab8dc8,emiddlerct@blogtalkradio.com,software_developper,4,1,2,2,4,2,Concerns about the team's ability to adapt to evolving project requirements.
6614effefc13ae3872ab8dc9,atollidayd9@hexun.com,software_developper,3,4,4,2,2,4,Concerns about the project's impact on team members' well-being.
6614effefc13ae3872ab8dca,maskewo3@shutterfly.com,software_developper,1,2,5,5,4,4,Feeling frustrated with the lack of project transparency.
6614effefc13ae3872ab8dcb,gderkesdb@mapquest.com,software_developper,5,3,2,2,4,3,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8dcc,ezupab4@foxnews.com,software_developper,3,3,5,2,2,3,Struggling with maintaining team morale during prolonged projects.
6614effefc13ae3872ab8dcd,caspray80@china.com.cn,consultant,4,5,5,1,2,4,Seeking opportunities for cross-functional collaboration.
6614effefc13ae3872ab8dce,mnafzigerow@creativecommons.org,software_developper,2,5,4,4,2,3,Concerns about the team's morale during challenging projects.
6614effefc13ae3872ab8dcf,adomengete1@weibo.com,consultant,3,4,3,4,4,5,Concerns about the team's capacity to handle project complexities.
6614effefc13ae3872ab8dd0,umcneachtaince@army.mil,consultant,3,5,5,4,2,3,Experiencing burnout due to long hours.
6614effefc13ae3872ab8dd1,cforesn@ebay.com,tribe_master,5,2,4,5,1,2,Feeling stressed due to conflicting project priorities.
6614effefc13ae3872ab8dd2,aattersolliw@shinystat.com,software_developper,5,4,3,5,3,1,Need support in managing project dependencies effectively.
6614effefc13ae3872ab8dd3,dumannp@tumblr.com,software_developper,5,1,1,5,1,2,Need assistance in managing project expectations and deliverables.
6614effefc13ae3872ab8dd4,maskewo3@shutterfly.com,software_developper,2,5,3,5,1,2,Concerns about the team's lack of alignment with project milestones.
6614effefc13ae3872ab8dd5,mburddv@drupal.org,software_developper,5,2,4,1,5,1,Experiencing difficulties in managing project expectations and scope creep.
6614effefc13ae3872ab8dd6,wghiriardelligi@house.gov,software_developper,3,1,3,5,4,2,Concerns about the team's ability to deliver project outcomes.
6614effefc13ae3872ab8dd7,gcoupman75@gmpg.org,tribe_master,2,2,5,5,1,5,Concerns about the project's impact on team members' well-being.
6614effefc13ae3872ab8dd8,mgurys1s@360.cn,software_developper,2,1,5,2,3,3,Need assistance in managing project scope changes and creep.
6614effefc13ae3872ab8dd9,begertonc6@rambler.ru,software_developper,1,5,5,1,5,3,Experiencing difficulties in delegating tasks effectively.
6614effefc13ae3872ab8dda,tstolbergfj@gravatar.com,intern,4,4,1,3,5,2,Feeling isolated from the team due to remote work arrangements.
6614effefc13ae3872ab8ddb,cvowellv@qq.com,intern,3,3,5,2,2,3,Facing difficulties in adapting to new technologies.
6614effefc13ae3872ab8ddc,pmurford6j@marriott.com,software_developper,2,5,4,5,5,4,Concerns about the project's ability to deliver desired outcomes.
6614effefc13ae3872ab8ddd,ddartnellh7@mayoclinic.com,tribe_master,1,5,2,4,2,4,Feeling overwhelmed by competing priorities.
6614effefc13ae3872ab8dde,fstaniforthh1@examiner.com,software_developper,3,5,5,2,5,3,Experiencing challenges in managing project timelines and milestones.
6614effefc13ae3872ab8ddf,yblacklerqv@4shared.com,software_developper,5,4,3,3,1,3,Experiencing challenges in managing project resources and allocations.
6614effefc13ae3872ab8de0,aslatterd6@dyndns.org,consultant,4,1,5,5,2,5,Seeking advice on managing project expectations and scope.
6614effefc13ae3872ab8de1,bbennetts4t@usgs.gov,tribe_master,2,3,1,2,1,1,Need assistance in resolving technical issues.
6614effefc13ae3872ab8de2,cbarkeskc@dailymotion.com,consultant,5,2,5,2,4,2,Suggestions for improving team recognition programs.
6614effefc13ae3872ab8de3,mvanyukhin6b@arstechnica.com,intern,5,3,3,3,2,4,Struggling with maintaining team morale during prolonged projects.
6614effefc13ae3872ab8de4,cdillintone91@yolasite.com,consultant,1,3,3,3,1,4,Feeling overwhelmed by the demands of project stakeholders.
6614effefc13ae3872ab8de5,kwheadongt@ted.com,software_developper,2,5,3,2,3,4,Struggling to maintain motivation during long-term projects.
6614effefc13ae3872ab8de6,dcuvley5b@comsenz.com,consultant,1,4,5,1,1,4,Facing challenges in adapting to organizational changes.
6614effefc13ae3872ab8de7,msprionghalle3@google.es,software_developper,1,3,1,4,2,2,Experiencing challenges in managing project resources and priorities.
6614effefc13ae3872ab8de8,elabordel@eventbrite.com,software_developper,5,3,1,4,1,5,Experiencing difficulties in managing project constraints.
6614effefc13ae3872ab8de9,sestcourt8e@edublogs.org,intern,4,5,3,4,5,1,Seeking opportunities for cross-functional collaboration.
6614effefc13ae3872ab8dea,pgobolos6o@elpais.com,software_developper,2,4,2,3,1,4,Feeling unsupported in addressing project conflicts and disagreements.
6614effefc13ae3872ab8deb,lgarsidell@bravesites.com,software_developper,4,5,1,5,4,5,Need support in managing project dependencies effectively.
6614effefc13ae3872ab8dec,cbecomo1@dell.com,software_developper,4,3,2,2,1,5,Experiencing challenges in managing project resources and allocations.
6614effefc13ae3872ab8ded,rtewey@nhs.uk,consultant,5,5,3,5,3,4,Seeking guidance on managing remote teams effectively.
6614effefc13ae3872ab8dee,eorthmann64@a8.net,consultant,3,5,2,5,4,4,Struggling to maintain team morale during stressful periods.
6614effefc13ae3872ab8def,mdoxeyc5@theguardian.com,software_developper,2,3,5,1,5,1,Feeling overwhelmed by the number of project deliverables.
6614effefc13ae3872ab8df0,jmcellenr3@php.net,software_developper,5,3,4,5,4,2,Seeking advice on improving team decision-making processes.
6614effefc13ae3872ab8df1,trenekedk@prweb.com,software_developper,3,2,3,3,1,1,Concerns about the team's alignment with project objectives.
6614effefc13ae3872ab8df2,jmcellenr3@php.net,software_developper,3,2,2,2,1,3,Struggling with conflicting project objectives.
6614effefc13ae3872ab8df3,wfrithci@marriott.com,software_developper,3,1,4,1,1,3,Concerns about the team's workload distribution.
6614effefc13ae3872ab8df4,cbussetti6u@nasa.gov,intern,3,4,2,2,1,5,Feeling unsupported in addressing project conflicts.
6614effefc13ae3872ab8df5,suzzellm@tinyurl.com,software_developper,1,3,2,5,5,3,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8df6,kgasnollik@youtube.com,software_developper,5,5,1,5,5,1,Feeling frustrated with the lack of team accountability.
6614effefc13ae3872ab8df7,vminterjx@state.gov,consultant,2,5,2,2,3,3,Feeling frustrated with the project's lack of progress and momentum.
6614effefc13ae3872ab8df8,ehutchenceke@lycos.com,software_developper,3,5,4,2,3,1,Need support in managing project constraints and limitations.
6614effefc13ae3872ab8df9,adreng7f@china.com.cn,software_developper,1,4,3,1,4,4,Need assistance in managing project communications effectively.
6614effefc13ae3872ab8dfa,cgirhardop@jimdo.com,consultant,3,1,3,2,3,1,Need support in fostering a culture of innovation within the team.
6614effefc13ae3872ab8dfb,cwrightemi5@exblog.jp,consultant,5,2,4,5,5,3,Experiencing challenges in managing project timelines and milestones.
6614effefc13ae3872ab8dfc,kmatignonp2@nbcnews.com,software_developper,1,1,5,1,2,1,Experiencing challenges in managing project dependencies effectively.
6614effefc13ae3872ab8dfd,egarronjj@com.com,software_developper,4,4,1,3,3,5,Concerns about the project's adherence to quality standards and best practices.
6614effefc13ae3872ab8dfe,mcoldbreathla@state.gov,tribe_master,4,3,5,2,2,4,Concerns about the team's alignment with company values.
6614effefc13ae3872ab8dff,reakleih@wikia.com,intern,5,3,4,2,1,2,Concerns about job security.
6614effefc13ae3872ab8e00,pmurford6j@marriott.com,software_developper,3,2,5,1,3,5,Suggestions for improving team recognition programs.
6614effefc13ae3872ab8e01,phampd7@comsenz.com,tribe_master,3,4,3,4,3,3,Seeking guidance on managing project budgets and resources.
6614effefc13ae3872ab8e02,dhobblemj@army.mil,software_developper,1,3,5,2,3,4,Struggling with maintaining project alignment with strategic goals and objectives.
6614effefc13ae3872ab8e03,bgloyensko@wordpress.org,consultant,2,2,1,5,1,2,Concerns about the project's impact on team members' well-being.
6614effefc13ae3872ab8e04,lroddieio@narod.ru,software_developper,1,1,2,3,2,4,Experiencing challenges in managing project conflicts and disputes effectively.
6614effefc13ae3872ab8e05,zmaclisepb@earthlink.net,software_developper,3,2,1,3,3,4,Seeking guidance on managing project constraints.
6614effefc13ae3872ab8e06,ebruna3h@bravesites.com,software_developper,4,2,4,2,3,3,Concerns about the project's alignment with strategic objectives.
6614effefc13ae3872ab8e07,beykelboschn4@ning.com,software_developper,1,2,5,2,3,5,Facing conflicts within the team.
6614effefc13ae3872ab8e08,cshentonc0@mashable.com,tribe_master,2,1,1,2,3,2,Feeling overwhelmed by the demands of project stakeholders.
