_id,id,email,role,q1,q2,q3,q4,q5,q6,comments
661502583f3bd7f6793ce15d,6614effefc13ae3872ab8cbb,msprionghalle3@google.es,software_developper,3,4,2,2,3,1,Need support in managing project risks and contingencies effectively.
661502583f3bd7f6793ce15e,6614effefc13ae3872ab8cbc,ebruna3h@bravesites.com,software_developper,3,1,1,2,3,4,Feeling overwhelmed by the demands of project stakeholders.
661502583f3bd7f6793ce15f,6614effefc13ae3872ab8cbd,mpleacei3@naver.com,consultant,4,3,4,3,4,3,Seeking advice on improving team decision-making processes.
661502583f3bd7f6793ce160,6614effefc13ae3872ab8cbe,cbartosinskir8@smugmug.com,intern,2,1,5,4,3,1,Experiencing communication barriers with stakeholders.
661502583f3bd7f6793ce161,6614effefc13ae3872ab8cbf,aslatterd6@dyndns.org,consultant,4,4,4,1,3,4,Feeling unsupported in addressing project uncertainties and ambiguities.
661502583f3bd7f6793ce162,6614effefc13ae3872ab8cc0,bmolnarro@go.com,software_developper,5,4,3,3,1,5,Struggling with maintaining project alignment with strategic goals and objectives.
661502583f3bd7f6793ce163,6614effefc13ae3872ab8cc1,sclaxsonhw@bravesites.com,software_developper,1,4,1,2,5,1,Concerns about the project's risks and mitigation strategies.
661502583f3bd7f6793ce164,6614effefc13ae3872ab8cc2,rluc1c@ning.com,software_developper,4,1,3,4,3,2,Feeling overwhelmed by the volume of administrative tasks.
661502583f3bd7f6793ce165,6614effefc13ae3872ab8cc3,ebanckms@google.com,software_developper,5,1,5,2,5,4,Feeling frustrated with the project's lack of progress and direction.
661502583f3bd7f6793ce166,6614effefc13ae3872ab8cc4,tdewsja@ustream.tv,intern,1,1,4,2,3,4,Concerns about the project's direction.
661502583f3bd7f6793ce167,6614effefc13ae3872ab8cc5,sgladerfv@trellian.com,software_developper,5,3,1,2,3,3,Concerns about the project's impact on team morale and motivation.
661502583f3bd7f6793ce168,6614effefc13ae3872ab8cc6,mreadings4y@independent.co.uk,consultant,3,1,4,1,5,3,Concerns about the team's morale during challenging projects.
661502583f3bd7f6793ce169,6614effefc13ae3872ab8cc7,wghiriardelligi@house.gov,software_developper,4,4,5,1,3,4,Struggling to balance multiple projects simultaneously.
661502583f3bd7f6793ce16a,6614effefc13ae3872ab8cc8,acheversqo@ucla.edu,software_developper,3,5,2,3,3,3,Feeling excluded from important decision-making processes.
661502583f3bd7f6793ce16b,6614effefc13ae3872ab8cc9,cavrashin2p@fda.gov,software_developper,5,5,3,1,3,5,Seeking advice on managing project constraints and limitations effectively.
661502583f3bd7f6793ce16c,6614effefc13ae3872ab8cca,amurrayhy@europa.eu,software_developper,5,2,4,1,1,3,Feeling unrecognized for my contributions.
661502583f3bd7f6793ce16d,6614effefc13ae3872ab8ccb,cdowthwaite32@upenn.edu,software_developper,4,2,5,1,5,1,Feeling unsupported in addressing project issues and challenges effectively.
661502583f3bd7f6793ce16e,6614effefc13ae3872ab8ccc,cferrarioga@hao123.com,software_developper,1,5,5,3,1,4,Seeking guidance on managing project complexities and challenges.
661502583f3bd7f6793ce16f,6614effefc13ae3872ab8ccd,emclelland6w@addthis.com,consultant,3,2,2,2,4,1,Feeling frustrated with the project's lack of progress and direction.
661502583f3bd7f6793ce170,6614effefc13ae3872ab8cce,yskeen2r@furl.net,intern,3,5,1,1,5,1,Feeling stressed due to lack of project clarity and direction.
661502583f3bd7f6793ce171,6614effefc13ae3872ab8ccf,rgunnerfh@paginegialle.it,software_developper,3,4,4,3,1,2,Feeling overwhelmed by the volume of administrative tasks.
661502583f3bd7f6793ce172,6614effefc13ae3872ab8cd0,dsimesterfg@woothemes.com,software_developper,1,4,2,3,2,5,Seeking advice on managing project scope changes.
661502583f3bd7f6793ce173,6614effefc13ae3872ab8cd1,omaclaineka@gravatar.com,software_developper,1,5,5,2,1,2,Feeling unsupported in addressing team members' concerns.
661502583f3bd7f6793ce174,6614effefc13ae3872ab8cd2,jfenbyf5@jigsy.com,consultant,4,5,4,4,3,3,Struggling with maintaining project stakeholder relationships.
661502583f3bd7f6793ce175,6614effefc13ae3872ab8cd3,ccorstorphineb6@google.com.hk,intern,5,1,4,2,3,5,Seeking mentorship from senior colleagues.
661502583f3bd7f6793ce176,6614effefc13ae3872ab8cd4,bburridge7s@nifty.com,software_developper,2,2,3,2,5,5,Feeling overwhelmed by the volume of administrative tasks.
661502583f3bd7f6793ce177,6614effefc13ae3872ab8cd5,nwigmore7i@apple.com,tribe_master,4,5,3,2,2,2,Concerns about the team's accountability and responsibility.
661502583f3bd7f6793ce178,6614effefc13ae3872ab8cd6,adaubenyby@berkeley.edu,tribe_master,5,4,4,3,5,1,I need to have a personal session regarding my feedback.
661502583f3bd7f6793ce179,6614effefc13ae3872ab8cd7,smclavertyo9@gmpg.org,software_developper,2,2,4,5,1,1,Feeling unsupported in addressing project conflicts and disagreements effectively.
661502583f3bd7f6793ce17a,6614effefc13ae3872ab8cd8,lionnidisle@unesco.org,software_developper,4,2,3,2,5,1,Feeling overwhelmed by the project's demands and expectations.
661502583f3bd7f6793ce17b,6614effefc13ae3872ab8cd9,gvernauqi@amazon.co.uk,intern,4,2,4,1,4,3,Seeking guidance on career progression.
661502583f3bd7f6793ce17c,6614effefc13ae3872ab8cda,athornthwaite7y@mtv.com,software_developper,1,5,5,2,5,4,Struggling with conflicting priorities from different stakeholders.
661502583f3bd7f6793ce17d,6614effefc13ae3872ab8cdb,bdangeligu@yolasite.com,software_developper,1,1,5,4,5,5,Facing conflicts within the team.
661502583f3bd7f6793ce17e,6614effefc13ae3872ab8cdc,cfatschernl@w3.org,consultant,1,4,1,2,2,1,Struggling with conflicting project objectives.
661502583f3bd7f6793ce17f,6614effefc13ae3872ab8cdd,kmetzing53@reference.com,software_developper,4,1,4,3,4,1,Concerns about the project's risks and mitigation strategies.
661502583f3bd7f6793ce180,6614effefc13ae3872ab8cde,bdinningdr@soundcloud.com,consultant,3,4,1,1,2,3,Feeling overwhelmed by the volume of administrative tasks.
661502583f3bd7f6793ce181,6614effefc13ae3872ab8cdf,lhamstead8v@mlb.com,software_developper,3,2,2,5,4,2,Need assistance in managing project scope changes and creep.
661502583f3bd7f6793ce182,6614effefc13ae3872ab8ce0,coloshkin8h@ebay.co.uk,consultant,4,5,5,4,2,1,Feeling disconnected from the team's goals and objectives.
661502583f3bd7f6793ce183,6614effefc13ae3872ab8ce1,amiltonwhite3g@weibo.com,software_developper,1,5,2,1,1,5,Concerns about the project's impact on team morale and motivation.
661502583f3bd7f6793ce184,6614effefc13ae3872ab8ce2,cilchenko8l@goo.gl,consultant,3,1,3,2,2,5,Experiencing difficulties in managing remote project teams.
661502583f3bd7f6793ce185,6614effefc13ae3872ab8ce3,cmingaym7@naver.com,intern,3,3,3,3,2,5,Need assistance in improving team communication channels.
661502583f3bd7f6793ce186,6614effefc13ae3872ab8ce4,lpartingtonos@earthlink.net,tribe_master,2,2,1,1,3,4,Concerns about the project's ability to deliver desired outcomes and benefits.
661502583f3bd7f6793ce187,6614effefc13ae3872ab8ce5,lcockingsha@php.net,software_developper,3,4,5,2,5,3,Need support in managing stakeholder relationships.
661502583f3bd7f6793ce188,6614effefc13ae3872ab8ce6,radamovichjm@weather.com,tribe_master,4,1,2,5,4,3,Struggling to balance project deadlines with quality deliverables.
661502583f3bd7f6793ce189,6614effefc13ae3872ab8ce7,cwrightemi5@exblog.jp,consultant,1,3,2,5,4,3,Concerns about the project's alignment with strategic initiatives and goals.
661502583f3bd7f6793ce18a,6614effefc13ae3872ab8ce8,dswift4k@thetimes.co.uk,software_developper,4,4,1,3,3,5,Feeling undervalued due to lack of recognition.
661502583f3bd7f6793ce18b,6614effefc13ae3872ab8ce9,dskyrme9c@mac.com,software_developper,1,2,2,4,1,1,Feeling overwhelmed by the volume of administrative tasks.
661502583f3bd7f6793ce18c,6614effefc13ae3872ab8cea,mreadings4y@independent.co.uk,consultant,4,3,2,1,3,4,Experiencing challenges in managing project scope creep.
661502583f3bd7f6793ce18d,6614effefc13ae3872ab8ceb,cwrightemi5@exblog.jp,consultant,5,2,4,2,3,4,Seeking advice on managing distributed teams effectively.
661502583f3bd7f6793ce18e,6614effefc13ae3872ab8cec,jstrappx@tiny.cc,consultant,4,3,1,4,2,1,Feeling overwhelmed by the project's scope and scale.
661502583f3bd7f6793ce18f,6614effefc13ae3872ab8ced,ytolhurstf8@tumblr.com,consultant,4,4,5,2,2,4,Feeling stressed due to conflicting priorities from different projects.
661502583f3bd7f6793ce190,6614effefc13ae3872ab8cee,athornthwaite7y@mtv.com,software_developper,5,3,5,5,2,5,Facing conflicts within the team.
661502583f3bd7f6793ce191,6614effefc13ae3872ab8cef,kdumphy8y@bbc.co.uk,consultant,3,5,3,4,5,4,Feeling stressed due to the project's tight deadlines and deliverables.
661502583f3bd7f6793ce192,6614effefc13ae3872ab8cf0,mgilardi21@shop-pro.jp,consultant,5,2,5,4,4,4,Concerns about the project's adherence to quality standards and best practices.
661502583f3bd7f6793ce193,6614effefc13ae3872ab8cf1,mbogueqe@discuz.net,software_developper,3,4,1,4,1,5,Need assistance in handling difficult clients.
661502583f3bd7f6793ce194,6614effefc13ae3872ab8cf2,mshobbrookhu@goo.gl,software_developper,3,1,4,4,1,1,Concerns about the project's impact on team morale and motivation.
661502583f3bd7f6793ce195,6614effefc13ae3872ab8cf3,lpyfordlq@vk.com,software_developper,1,4,4,2,3,4,Feeling overwhelmed by competing priorities.
661502583f3bd7f6793ce196,6614effefc13ae3872ab8cf4,frosendt@ehow.com,consultant,2,1,1,3,1,2,Seeking guidance on managing remote teams effectively.
661502583f3bd7f6793ce197,6614effefc13ae3872ab8cf5,jamdohrhl@businesswire.com,tribe_master,5,4,5,1,4,5,Need support in improving my technical skills.
661502583f3bd7f6793ce198,6614effefc13ae3872ab8cf6,tgisbye4@gizmodo.com,software_developper,2,4,1,2,5,4,Suggestions for improving team engagement and motivation.
661502583f3bd7f6793ce199,6614effefc13ae3872ab8cf7,csanton2t@fotki.com,consultant,5,5,2,3,1,1,Concerns about the team's adaptability to changing project requirements.
661502583f3bd7f6793ce19a,6614effefc13ae3872ab8cf8,dcurm84@blogspot.com,software_developper,1,1,1,5,1,2,Experiencing difficulties in managing project risks and uncertainties.
661502583f3bd7f6793ce19b,6614effefc13ae3872ab8cf9,lhammatt65@usgs.gov,software_developper,1,2,3,2,5,2,Feeling unsupported in addressing project conflicts and disagreements effectively.
661502583f3bd7f6793ce19c,6614effefc13ae3872ab8cfa,jartermc@google.com.br,software_developper,2,4,5,4,5,5,Concerns about the team's decision-making process.
661502583f3bd7f6793ce19d,6614effefc13ae3872ab8cfb,skenaway1h@scribd.com,consultant,3,3,4,1,5,5,Need assistance in managing project scope changes and creep.
661502583f3bd7f6793ce19e,6614effefc13ae3872ab8cfc,dcurm84@blogspot.com,software_developper,5,3,5,4,4,2,Feeling overwhelmed by the number of project deliverables.
661502583f3bd7f6793ce19f,6614effefc13ae3872ab8cfd,ekunkelq1@disqus.com,consultant,1,5,4,3,5,3,Seeking guidance on managing team dynamics effectively.
661502583f3bd7f6793ce1a0,6614effefc13ae3872ab8cfe,nhunnaball7a@google.fr,consultant,4,1,1,2,5,4,Facing challenges in prioritizing tasks effectively.
661502583f3bd7f6793ce1a1,6614effefc13ae3872ab8cff,fbrettoner9d@google.co.uk,consultant,5,4,4,5,3,5,Concerns about the team's knowledge sharing practices.
661502583f3bd7f6793ce1a2,6614effefc13ae3872ab8d00,aosullivandd@scribd.com,software_developper,4,2,3,1,3,5,Feeling overwhelmed by the number of meetings.
661502583f3bd7f6793ce1a3,6614effefc13ae3872ab8d01,ifuscoge@about.me,tribe_master,2,3,5,3,1,4,Need more transparency in communication.
661502583f3bd7f6793ce1a4,6614effefc13ae3872ab8d02,jvolkersrf@amazon.de,intern,3,5,1,3,4,2,Seeking guidance on managing project complexities and challenges effectively.
661502583f3bd7f6793ce1a5,6614effefc13ae3872ab8d03,rmurrellspx@mit.edu,software_developper,2,4,2,5,2,5,Feeling frustrated with the lack of project transparency.
661502583f3bd7f6793ce1a6,6614effefc13ae3872ab8d04,bkittmannd@dyndns.org,tribe_master,2,3,2,2,5,5,Concerns about work-life balance.
661502583f3bd7f6793ce1a7,6614effefc13ae3872ab8d05,cstanlike9m@telegraph.co.uk,intern,5,4,2,2,1,5,Feeling undervalued due to lack of recognition.
661502583f3bd7f6793ce1a8,6614effefc13ae3872ab8d06,astickings25@columbia.edu,software_developper,3,3,1,4,4,2,Need assistance in managing project scope changes and creep effectively.
661502583f3bd7f6793ce1a9,6614effefc13ae3872ab8d07,dtwigley9b@mozilla.com,software_developper,1,2,4,4,1,5,Feeling stressed due to the project's ambiguity and complexity.
661502583f3bd7f6793ce1aa,6614effefc13ae3872ab8d08,emillichapic@storify.com,tribe_master,5,3,1,2,1,2,Suggestions for improving project planning processes.
661502583f3bd7f6793ce1ab,6614effefc13ae3872ab8d09,hcussonsr@discovery.com,software_developper,2,5,5,5,1,4,Seeking guidance on managing team dynamics effectively.
661502583f3bd7f6793ce1ac,6614effefc13ae3872ab8d0a,gbrobak95@example.com,software_developper,4,5,2,1,3,4,Struggling to maintain team morale during stressful periods.
661502583f3bd7f6793ce1ad,6614effefc13ae3872ab8d0b,lstuddala8@amazon.de,software_developper,2,4,5,2,4,2,Concerns about the project's alignment with organizational priorities and values.
661502583f3bd7f6793ce1ae,6614effefc13ae3872ab8d0c,lboffinp4@storify.com,consultant,2,1,5,5,2,4,Need guidance on conflict resolution strategies.
661502583f3bd7f6793ce1af,6614effefc13ae3872ab8d0d,sfolonin68@slideshare.net,consultant,4,3,2,3,4,4,Struggling with maintaining project alignment with strategic goals and objectives.
661502583f3bd7f6793ce1b0,6614effefc13ae3872ab8d0e,wfilyashinon@abc.net.au,software_developper,5,1,5,5,4,4,Feeling unsupported in addressing team members' concerns.
661502583f3bd7f6793ce1b1,6614effefc13ae3872ab8d0f,bsloleypr@spotify.com,tribe_master,5,3,4,4,4,5,Need assistance in managing project dependencies and interdependencies.
661502583f3bd7f6793ce1b2,6614effefc13ae3872ab8d10,agoodhayt@epa.gov,intern,2,1,1,3,3,4,Struggling with conflicting priorities from different stakeholders.
661502583f3bd7f6793ce1b3,6614effefc13ae3872ab8d11,kgronowg2@nydailynews.com,software_developper,4,2,2,2,1,4,Experiencing challenges in managing project schedules effectively.
661502583f3bd7f6793ce1b4,6614effefc13ae3872ab8d12,khoppner22@cbsnews.com,intern,1,2,2,3,3,1,Concerns about the team's ability to adapt to evolving project requirements.
661502583f3bd7f6793ce1b5,6614effefc13ae3872ab8d13,mshobbrookhu@goo.gl,software_developper,2,3,1,2,4,2,Concerns about the team's ability to innovate in project solutions.
661502583f3bd7f6793ce1b6,6614effefc13ae3872ab8d14,adomengete1@weibo.com,consultant,3,4,5,2,2,1,Need support in managing project risks and contingencies effectively.
661502583f3bd7f6793ce1b7,6614effefc13ae3872ab8d15,sosirinl2@cdc.gov,software_developper,2,5,3,5,1,3,Experiencing challenges in aligning team goals with organizational objectives.
661502583f3bd7f6793ce1b8,6614effefc13ae3872ab8d16,sestcourt8e@edublogs.org,intern,2,5,1,2,5,4,Struggling to maintain motivation during long-term projects.
661502583f3bd7f6793ce1b9,6614effefc13ae3872ab8d17,emiddlerct@blogtalkradio.com,software_developper,1,1,3,5,3,3,Struggling with maintaining project team motivation and engagement.
661502583f3bd7f6793ce1ba,6614effefc13ae3872ab8d18,jtongech@businessinsider.com,tribe_master,2,2,1,5,1,2,Need assistance in managing project communications effectively.
661502583f3bd7f6793ce1bb,6614effefc13ae3872ab8d19,fodohertyem@hhs.gov,software_developper,1,1,5,5,5,1,Concerns about the project's impact on team members' workload and well-being.
661502583f3bd7f6793ce1bc,6614effefc13ae3872ab8d1a,myessonmn@hubpages.com,tribe_master,1,5,4,1,2,3,Feeling overwhelmed by the project's demands and expectations.
661502583f3bd7f6793ce1bd,6614effefc13ae3872ab8d1b,jmccloud5k@joomla.org,software_developper,1,5,5,2,4,2,Struggling with maintaining project team motivation and engagement.
661502583f3bd7f6793ce1be,6614effefc13ae3872ab8d1c,atornscu@pinterest.com,software_developper,2,1,5,5,1,1,Feeling unsupported in addressing project conflicts.
661502583f3bd7f6793ce1bf,6614effefc13ae3872ab8d1d,emccague7d@tinyurl.com,consultant,3,2,1,1,5,2,Concerns about the team's decision-making process.
661502583f3bd7f6793ce1c0,6614effefc13ae3872ab8d1e,ldumingosu@blogger.com,software_developper,2,5,2,3,2,3,Concerns about the project's impact on team dynamics and cohesion.
661502583f3bd7f6793ce1c1,6614effefc13ae3872ab8d1f,rduckersp7@businesswire.com,consultant,5,3,2,3,5,1,Need assistance in improving team communication channels.
661502583f3bd7f6793ce1c2,6614effefc13ae3872ab8d20,opaurpt@jugem.jp,consultant,4,1,2,2,4,5,Feeling stressed due to lack of clarity on project roles and responsibilities.
661502583f3bd7f6793ce1c3,6614effefc13ae3872ab8d21,vtongsho@toplist.cz,software_developper,3,2,5,4,5,5,Feeling stressed due to the project's impact on team dynamics and morale.
661502583f3bd7f6793ce1c4,6614effefc13ae3872ab8d22,sestcourt8e@edublogs.org,intern,2,1,4,4,4,2,Concerns about the team's workload distribution.
661502583f3bd7f6793ce1c5,6614effefc13ae3872ab8d23,grawlingf0@reverbnation.com,consultant,1,4,4,2,2,3,Struggling to cope with changing project requirements.
661502583f3bd7f6793ce1c6,6614effefc13ae3872ab8d24,cruprechtly@yellowpages.com,software_developper,5,5,3,5,2,4,Concerns about the project's alignment with organizational priorities and values.
661502583f3bd7f6793ce1c7,6614effefc13ae3872ab8d25,bjezzardgh@godaddy.com,intern,4,3,5,5,2,4,Struggling with conflicting project objectives.
661502583f3bd7f6793ce1c8,6614effefc13ae3872ab8d26,ahealksmq@unblog.fr,consultant,4,4,1,3,5,1,Need support in managing stakeholder relationships.
661502583f3bd7f6793ce1c9,6614effefc13ae3872ab8d27,atollidayd9@hexun.com,software_developper,3,1,3,1,2,1,Need support in managing project risks proactively.
661502583f3bd7f6793ce1ca,6614effefc13ae3872ab8d28,bperrenpd@independent.co.uk,software_developper,4,5,1,4,3,3,I am not getting any attention from the TL.
661502583f3bd7f6793ce1cb,6614effefc13ae3872ab8d29,tclapph3@4shared.com,software_developper,2,5,5,4,5,5,Concerns about the team's communication gaps.
661502583f3bd7f6793ce1cc,6614effefc13ae3872ab8d2a,cstapyltonat@engadget.com,consultant,1,3,4,2,3,1,Struggling with maintaining team cohesion during remote work.
661502583f3bd7f6793ce1cd,6614effefc13ae3872ab8d2b,eelcomdj@senate.gov,software_developper,4,2,4,3,4,2,Concerns about the team's resistance to change.
661502583f3bd7f6793ce1ce,6614effefc13ae3872ab8d2c,rpidcockd1@gov.uk,intern,1,2,3,3,3,2,Struggling with maintaining project team motivation and engagement.
661502583f3bd7f6793ce1cf,6614effefc13ae3872ab8d2d,wskirvenhs@paypal.com,tribe_master,5,4,5,5,5,2,Suggestions for improving team feedback mechanisms.
661502583f3bd7f6793ce1d0,6614effefc13ae3872ab8d2e,hmargarson6m@state.tx.us,intern,1,4,4,5,4,2,Experiencing difficulties in managing project risks and uncertainties.
661502583f3bd7f6793ce1d1,6614effefc13ae3872ab8d2f,lwallenm2@elpais.com,consultant,1,4,4,4,5,1,Need support in addressing team members' performance issues.
661502583f3bd7f6793ce1d2,6614effefc13ae3872ab8d30,clangstaffo4@indiatimes.com,software_developper,2,5,1,2,5,4,Concerns about the team's alignment with project objectives.
661502583f3bd7f6793ce1d3,6614effefc13ae3872ab8d31,mperrelliaj@businessinsider.com,consultant,5,2,1,4,4,3,Concerns about the team's alignment with company values.
661502583f3bd7f6793ce1d4,6614effefc13ae3872ab8d32,iartz8p@umn.edu,software_developper,5,4,2,3,5,5,Need support in managing project risks and uncertainties proactively.
661502583f3bd7f6793ce1d5,6614effefc13ae3872ab8d33,ftombsi9@mozilla.org,tribe_master,2,2,3,3,2,5,Need support in managing stakeholder relationships.
661502583f3bd7f6793ce1d6,6614effefc13ae3872ab8d34,bwinfieldeb@technorati.com,software_developper,1,5,4,2,4,2,Seeking opportunities for team-building activities.
661502583f3bd7f6793ce1d7,6614effefc13ae3872ab8d35,noldroydepm@columbia.edu,tribe_master,5,3,3,4,2,1,Struggling with maintaining project stakeholder relationships and engagement.
661502583f3bd7f6793ce1d8,6614effefc13ae3872ab8d36,gparkhouse40@wsj.com,software_developper,2,1,1,5,4,1,Struggling to maintain team morale during stressful periods.
661502583f3bd7f6793ce1d9,6614effefc13ae3872ab8d37,pmeffin3s@smh.com.au,consultant,5,5,5,5,3,4,Need support in managing project risks and uncertainties proactively.
661502583f3bd7f6793ce1da,6614effefc13ae3872ab8d38,sspibyk5@loc.gov,consultant,4,5,4,1,2,2,Seeking advice on conflict resolution techniques.
661502583f3bd7f6793ce1db,6614effefc13ae3872ab8d39,ajouhan8i@wikia.com,consultant,5,2,3,1,2,5,Concerns about the team's ability to innovate in project solutions.
661502583f3bd7f6793ce1dc,6614effefc13ae3872ab8d3a,mhauchgz@wikimedia.org,software_developper,3,1,1,1,1,3,Experiencing difficulties in managing project stakeholders' expectations.
661502583f3bd7f6793ce1dd,6614effefc13ae3872ab8d3b,ritzak1r@prnewswire.com,intern,1,1,3,1,1,2,Seeking guidance on managing project complexities and challenges effectively.
661502583f3bd7f6793ce1de,6614effefc13ae3872ab8d3c,dswift4k@thetimes.co.uk,software_developper,1,5,1,1,1,1,Need support in improving my technical skills.
661502583f3bd7f6793ce1df,6614effefc13ae3872ab8d3d,kedgerley90@dedecms.com,software_developper,3,3,3,2,4,1,Concerns about the project's communication and collaboration practices.
661502583f3bd7f6793ce1e0,6614effefc13ae3872ab8d3e,llacknerbr@time.com,intern,4,3,4,3,3,4,Feeling frustrated with the lack of feedback.
661502583f3bd7f6793ce1e1,6614effefc13ae3872ab8d3f,bperrenpd@independent.co.uk,software_developper,4,4,4,2,4,1,Struggling to maintain team morale during stressful periods.
661502583f3bd7f6793ce1e2,6614effefc13ae3872ab8d40,cmcharry69@cnet.com,consultant,4,4,3,1,1,1,Concerns about the project's impact on organizational resources and priorities.
661502583f3bd7f6793ce1e3,6614effefc13ae3872ab8d41,lwankelay@comsenz.com,intern,3,2,4,1,3,1,Need assistance in managing team conflicts.
661502583f3bd7f6793ce1e4,6614effefc13ae3872ab8d42,rsamwysekl@sitemeter.com,software_developper,4,4,3,3,3,4,Suggestions for improving team engagement and motivation.
661502583f3bd7f6793ce1e5,6614effefc13ae3872ab8d43,hperagofo@free.fr,tribe_master,5,1,4,4,2,5,Experiencing difficulties in managing project resources.
661502583f3bd7f6793ce1e6,6614effefc13ae3872ab8d44,skornilyevqh@ebay.co.uk,software_developper,4,3,1,1,2,3,Need assistance in managing project dependencies and critical paths.
661502583f3bd7f6793ce1e7,6614effefc13ae3872ab8d45,skenaway1h@scribd.com,consultant,4,2,5,4,4,5,Struggling to cope with changing project requirements.
661502583f3bd7f6793ce1e8,6614effefc13ae3872ab8d46,vminterjx@state.gov,consultant,4,1,2,4,3,1,Struggling with maintaining team motivation during project setbacks.
661502583f3bd7f6793ce1e9,6614effefc13ae3872ab8d47,hbridelk3@cisco.com,software_developper,3,3,3,3,5,2,Need more transparency in communication.
661502583f3bd7f6793ce1ea,6614effefc13ae3872ab8d48,mfensomeas@gov.uk,software_developper,4,3,3,5,4,4,Seeking guidance on managing team performance effectively.
661502583f3bd7f6793ce1eb,6614effefc13ae3872ab8d49,anannizzibw@behance.net,software_developper,1,4,2,2,5,4,Concerns about the project's alignment with organizational priorities and values.
661502583f3bd7f6793ce1ec,6614effefc13ae3872ab8d4a,ahaugck@nymag.com,intern,4,5,2,5,3,5,Concerns about the team's knowledge sharing practices.
661502583f3bd7f6793ce1ed,6614effefc13ae3872ab8d4b,hgisbey10@sphinn.com,tribe_master,1,2,5,4,4,1,Feeling overwhelmed by the number of meetings.
661502583f3bd7f6793ce1ee,6614effefc13ae3872ab8d4c,vhartwrightiu@ucoz.ru,consultant,2,1,5,2,3,5,Feeling frustrated with the project's lack of progress and momentum.
661502583f3bd7f6793ce1ef,6614effefc13ae3872ab8d4d,mshobbrookhu@goo.gl,software_developper,3,5,4,1,3,3,Feeling unsupported in addressing team members' concerns.
661502583f3bd7f6793ce1f0,6614effefc13ae3872ab8d4e,rokeevanhx@answers.com,software_developper,5,4,1,5,4,2,Feeling disconnected from the team's goals and objectives.
661502583f3bd7f6793ce1f1,6614effefc13ae3872ab8d4f,rcundicte0@gizmodo.com,consultant,4,1,3,3,4,3,Concerns about the project's risks and mitigation strategies.
661502583f3bd7f6793ce1f2,6614effefc13ae3872ab8d50,ksimonsonpu@dell.com,consultant,2,5,2,4,5,5,Concerns about the project's impact on organizational resources and priorities.
661502583f3bd7f6793ce1f3,6614effefc13ae3872ab8d51,lwankelay@comsenz.com,intern,3,2,5,5,5,1,Concerns about the project's alignment with stakeholder expectations.
661502583f3bd7f6793ce1f4,6614effefc13ae3872ab8d52,tlidelld2@php.net,consultant,3,2,4,1,1,5,Need assistance in managing stakeholder expectations.
661502583f3bd7f6793ce1f5,6614effefc13ae3872ab8d53,radamovichjm@weather.com,tribe_master,2,1,3,1,3,3,Struggling with maintaining team cohesion during remote work.
661502583f3bd7f6793ce1f6,6614effefc13ae3872ab8d54,dgeer43@webeden.co.uk,intern,4,5,1,4,1,4,Need support in managing project risks effectively.
661502583f3bd7f6793ce1f7,6614effefc13ae3872ab8d55,cbeneq8@sourceforge.net,software_developper,5,2,3,1,2,5,Experiencing difficulties in managing project resources.
661502583f3bd7f6793ce1f8,6614effefc13ae3872ab8d56,azanicchellipa@nymag.com,software_developper,3,4,4,1,5,4,Need assistance in managing project expectations and deliverables.
661502583f3bd7f6793ce1f9,6614effefc13ae3872ab8d57,eorthmann64@a8.net,consultant,1,5,4,4,2,4,Experiencing challenges in managing project resources and allocations.
661502583f3bd7f6793ce1fa,6614effefc13ae3872ab8d58,csextieao@zdnet.com,software_developper,1,3,5,5,5,2,Need assistance in managing project dependencies.
661502583f3bd7f6793ce1fb,6614effefc13ae3872ab8d59,mchattington7@phoca.cz,consultant,4,3,1,1,3,4,Experiencing difficulties in managing project dependencies and interdependencies.
661502583f3bd7f6793ce1fc,6614effefc13ae3872ab8d5a,aosullivandd@scribd.com,software_developper,5,2,1,1,4,2,Suggestions for improving team performance evaluations.
661502583f3bd7f6793ce1fd,6614effefc13ae3872ab8d5b,ajouhan8i@wikia.com,consultant,3,1,2,5,1,5,Interested in upskilling opportunities.
661502583f3bd7f6793ce1fe,6614effefc13ae3872ab8d5c,bmidsonno@cbslocal.com,consultant,2,2,2,3,1,5,Feeling overwhelmed by the number of project meetings.
661502583f3bd7f6793ce1ff,6614effefc13ae3872ab8d5d,tchuterol@imageshack.us,software_developper,3,5,2,1,1,4,Concerns about job security.
661502583f3bd7f6793ce200,6614effefc13ae3872ab8d5e,mrobertssonl4@cnn.com,consultant,5,2,2,3,2,4,Need support in managing project risks and uncertainties proactively.
661502583f3bd7f6793ce201,6614effefc13ae3872ab8d5f,radamovichjm@weather.com,tribe_master,2,5,5,2,3,4,Need assistance in resolving technical issues.
661502583f3bd7f6793ce202,6614effefc13ae3872ab8d60,lfreynfc@plala.or.jp,software_developper,5,5,2,2,1,2,Concerns about the team's ability to meet project deadlines.
661502583f3bd7f6793ce203,6614effefc13ae3872ab8d61,lgarsidell@bravesites.com,software_developper,2,1,2,1,3,5,Concerns about the project's risks and mitigation strategies.
661502583f3bd7f6793ce204,6614effefc13ae3872ab8d62,hgoncaveslg@nature.com,consultant,3,5,2,2,5,5,Suggestions for optimizing team workflows.
661502583f3bd7f6793ce205,6614effefc13ae3872ab8d63,astickings25@columbia.edu,software_developper,4,5,4,3,2,1,Experiencing challenges in managing project risks and issues.
